ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_1NFNMA,0.0247105263157894,0.0132909252669039,0.0547697368421052,0.0160865213523131,0.0706875,0.0344182606761565
ID_83GIM3,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_OCXI3O,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_7ZHO0W,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_CQM38L,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_KW8A6T,0.07825,0.005,0.1734375,0.005,0.22384375,0.0061048295454545
ID_K1FI1F,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_LHWCQ8,0.3691261467889908,0.1973050234142188,0.541470756880734,0.4755387931034483,0.7446929472477064,0.6076385962111536
ID_19384Y,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_49LHHJ,0.001,0.001,0.001,0.001,0.001,0.001
ID_0ZW1Q7,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_Z7FJW8,0.0260833333333333,0.0075289634146341,0.0578124999999999,0.0184165396341463,0.0746145833333333,0.0193386051829268
ID_93POOI,0.0161896551724137,0.0196795112781954,0.0358836206896551,0.0207530545112781,0.0463125,0.0213215460526315
ID_7PG2F9,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_XDPC8C,0.039125,0.1973050234142188,0.08671875,0.4755387931034483,0.111921875,0.6076385962111536
ID_PBLSE3,0.0138088235294117,0.0138088235294117,0.0306066176470588,0.0306066176470588,0.0395018382352941,0.0395018382352941
ID_FS1K1O,0.001989406779661,0.005,0.0044094279661016,0.005,0.0056909427966101,0.0056909427966101
ID_HHGCDX,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_7MFM2N,0.2731765550239234,0.2731765550239234,0.4670245215311004,0.4670245215311004,0.6500890550239234,0.6500890550239234
ID_HFTBGH,0.0247105263157894,0.1973050234142188,0.0547697368421052,0.4755387931034483,0.0706875,0.6076385962111536
ID_W25VC2,0.2331484848484848,0.1973050234142188,0.7153977272727273,0.4755387931034483,0.838442803030303,0.6076385962111536
ID_PWJQN8,0.1119193548387096,0.2597421353670162,0.259375,0.4128127979027645,0.2691310483870968,0.4960372378455672
ID_SQSYS1,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_VHFCMN,0.117375,0.0196795112781954,0.26015625,0.0207530545112781,0.335765625,0.0213215460526315
ID_0OBH87,0.0039453781512605,0.005,0.0507615546218487,0.0507615546218487,0.0533030462184873,0.0533030462184873
ID_2VNEGQ,0.07825,0.0196795112781954,0.1734375,0.0207530545112781,0.22384375,0.0213215460526315
ID_VFO5MO,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_SKOZJM,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_GZ0OHP,0.023475,0.0132909252669039,0.0520312499999999,0.0160865213523131,0.567153125,0.0344182606761565
ID_X40PA4,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_FQEGUG,0.2731765550239234,0.2731765550239234,0.4670245215311004,0.4670245215311004,0.6500890550239234,0.6500890550239234
ID_YXS5ML,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_RLHL96,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_DBYFG3,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_BPQIYZ,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_WX9017,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_6HDBHF,0.04695,0.2597421353670162,0.1040624999999999,0.4128127979027645,0.33430625,0.4960372378455672
ID_T68HJM,0.6408176470588235,0.4976655904059041,0.8945955882352942,0.7463474400369003,0.921683088235294,0.837954854704797
ID_4NJ1WL,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_2R9O91,0.2331484848484848,0.1973050234142188,0.7153977272727273,0.4755387931034483,0.838442803030303,0.6076385962111536
ID_9WRYPN,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_2TSBAS,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_UQMEWK,0.0090288461538461,0.0075289634146341,0.0200120192307692,0.0184165396341463,0.025828125,0.0193386051829268
ID_PP227U,0.0276176470588235,0.0196795112781954,0.0612132352941176,0.0207530545112781,0.0790036764705882,0.0213215460526315
ID_JDTSOM,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_54EP8W,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_HSFEDL,0.117375,0.117375,0.26015625,0.26015625,0.335765625,0.335765625
ID_A2CSNZ,0.0069044117647058,0.0069044117647058,0.1770680147058823,0.1770680147058823,0.181515625,0.181515625
ID_QCS1O7,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_BL1KHC,0.31925,0.31925,0.7171875,0.7171875,0.7387901785714286,0.7387901785714286
ID_6P0342,0.001,0.001,0.001,0.001,0.001,0.001
ID_RZM63T,0.0090288461538461,0.0075289634146341,0.0200120192307692,0.0184165396341463,0.025828125,0.0193386051829268
ID_ZZ13O5,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_6N9FH6,0.0521666666666666,0.0196795112781954,0.1156249999999999,0.0207530545112781,0.1492291666666666,0.0213215460526315
ID_GTIGNG,0.0092058823529411,0.0132909252669039,0.0204044117647058,0.0160865213523131,0.0263345588235294,0.0344182606761565
ID_IA2IWP,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_I2MV90,0.5748962264150943,0.4976655904059041,0.8498231132075471,0.7463474400369003,0.9121332547169811,0.837954854704797
ID_XTH9TB,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_BWS9UK,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_0QV2ST,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_NFBL53,0.1119193548387096,0.2597421353670162,0.259375,0.4128127979027645,0.2691310483870968,0.4960372378455672
ID_MR49QV,0.04695,0.0196795112781954,0.1040624999999999,0.0207530545112781,0.13430625,0.0213215460526315
ID_QJ2L93,0.0670714285714285,0.0075289634146341,0.1486607142857142,0.0184165396341463,0.1918660714285714,0.0193386051829268
ID_7183R7,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_9J1V0R,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_RZ1SA0,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_MV1GSW,0.07825,0.005,0.1734375,0.005,0.22384375,0.0061048295454545
ID_JFELQ7,0.2405267857142857,0.4976655904059041,0.5364397321428571,0.7463474400369003,0.8275546875,0.837954854704797
ID_WF0EKB,0.001989406779661,0.005,0.0044094279661016,0.005,0.0056909427966101,0.0056909427966101
ID_VNMDYT,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_EG96YK,0.117375,0.005,0.26015625,0.005,0.335765625,0.0056909427966101
ID_5WP84H,0.0521666666666666,0.0196795112781954,0.1156249999999999,0.0207530545112781,0.1492291666666666,0.0213215460526315
ID_JGJFXL,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_R2E1VX,0.0335357142857142,0.005,0.0743303571428571,0.0057177197802197,0.0959330357142857,0.0073794642857142
ID_ZYAQ8U,0.1943707729468599,0.1973050234142188,0.5218372584541063,0.4755387931034483,0.6747416968599034,0.6076385962111536
ID_U5AJNT,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_69E40X,0.0247105263157894,0.0196795112781954,0.0547697368421052,0.0207530545112781,0.0706875,0.0213215460526315
ID_TJSNHH,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_T1P7RK,0.117375,0.005,0.26015625,0.0507615546218487,0.335765625,0.0533030462184873
ID_VXVOBU,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_VZ5GSV,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_6IC0OS,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_BGGXQY,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_21LR21,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_4FJYUF,0.0173888888888888,0.005,0.0385416666666666,0.005,0.0497430555555555,0.0056909427966101
ID_BH7UMP,0.00626,0.00626,0.053875,0.053875,0.0579075,0.0579075
ID_BARKPY,0.0117375,0.005,0.0260156249999999,0.005,0.0335765625,0.0061048295454545
ID_LHEU4P,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_TWQA27,0.07825,0.005,0.1734375,0.005,0.22384375,0.0056909427966101
ID_VTFPMQ,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_0DFAM6,0.001,0.001,0.001,0.001,0.001,0.001
ID_Z0Z20D,0.117375,0.1973050234142188,0.26015625,0.4755387931034483,0.335765625,0.6076385962111536
ID_JIQCZZ,0.117375,0.005,0.26015625,0.005,0.335765625,0.0056909427966101
ID_TDVJTE,0.0063445945945945,0.0063445945945945,0.0140624999999999,0.0140624999999999,0.0181494932432432,0.0181494932432432
ID_Q534FE,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_2MHOE8,0.0939,0.2597421353670162,0.2081249999999999,0.4128127979027645,0.2686125,0.4960372378455672
ID_BZWM6W,0.0536847826086956,0.1973050234142188,0.718274456521739,0.4755387931034483,0.7900665760869565,0.6076385962111536
ID_M5D2MD,0.409625,0.3365988888888889,0.7157366071428571,0.5734236111111111,0.7265379464285714,0.7318734722222222
ID_HC3GXA,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_4H4FBX,0.0223571428571428,0.005,0.0495535714285714,0.005,0.0639553571428571,0.0056909427966101
ID_5VG7B2,0.3691261467889908,0.1973050234142188,0.541470756880734,0.4755387931034483,0.7446929472477064,0.6076385962111536
ID_41JZWA,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_X23IN0,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_8O4F85,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_0IGYVW,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_HOVSEX,0.0102065217391304,0.0102065217391304,0.0226222826086956,0.0226222826086956,0.0291970108695652,0.0291970108695652
ID_HPOABB,0.0223571428571428,0.0196795112781954,0.0495535714285714,0.0207530545112781,0.0639553571428571,0.0213215460526315
ID_01MED6,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_P0U7SK,0.0161896551724137,0.0196795112781954,0.0358836206896551,0.0207530545112781,0.0463125,0.0213215460526315
ID_0K3DUY,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_LMKAKL,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_HB2OML,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0056909427966101
ID_2LLUXM,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_8UCH0W,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_KCF3PY,0.0260833333333333,0.0196795112781954,0.0578124999999999,0.0207530545112781,0.0746145833333333,0.0213215460526315
ID_PXXR3L,0.0521666666666666,0.0085363636363636,0.1156249999999999,0.0189204545454545,0.1492291666666666,0.0244193181818181
ID_HAB9UK,0.0039453781512605,0.005,0.0507615546218487,0.0507615546218487,0.0533030462184873,0.0533030462184873
ID_0PQL7Z,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_DMCPUK,0.2845290697674418,0.2372597765363128,0.8144258720930233,0.5644727653631286,0.8179425872093024,0.5661623603351956
ID_6TG4UO,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_G8951R,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_QFAIM4,0.0138088235294117,0.005,0.0306066176470588,0.005,0.0395018382352941,0.0061048295454545
ID_EHWV30,0.3805588235294118,0.0196795112781954,0.4141544117647059,0.0207530545112781,0.6672389705882353,0.0213215460526315
ID_31U8FP,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0056909427966101
ID_OY5DIC,0.0175106870229007,0.117375,0.0596040076335877,0.26015625,0.0906000954198473,0.26015625
ID_8XMDWR,0.1943707729468599,0.1973050234142188,0.5218372584541063,0.4755387931034483,0.6747416968599034,0.6076385962111536
ID_X3H8YW,0.0521666666666666,0.0085363636363636,0.1156249999999999,0.0189204545454545,0.1492291666666666,0.0244193181818181
ID_ZO2JQL,0.5461666666666667,0.2731765550239234,0.6209821428571429,0.4670245215311004,0.9210982142857144,0.6500890550239234
ID_NOLB8S,0.0586875,0.2731765550239234,0.130078125,0.4670245215311004,0.1678828125,0.6500890550239234
ID_AUEKJ8,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_XXG2LT,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_JOB9OK,0.117375,0.0193826815642458,0.26015625,0.1175453910614525,0.335765625,0.2030338687150838
ID_XP0ZGH,0.3080714285714285,0.3365988888888889,0.6686011904761905,0.5734236111111111,0.9210982142857144,0.7318734722222222
ID_O3TG42,0.0117375,0.005,0.0260156249999999,0.005,0.0335765625,0.0061048295454545
ID_9YW4M1,0.0260833333333333,0.0063445945945945,0.0578124999999999,0.0140624999999999,0.0746145833333333,0.0181494932432432
ID_EUKY44,0.1943707729468599,0.1973050234142188,0.5218372584541063,0.4755387931034483,0.6747416968599034,0.6076385962111536
ID_GNHKKI,0.4758863636363636,0.2731765550239234,0.5018465909090909,0.4670245215311004,0.51559375,0.6500890550239234
ID_20N96L,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_E0ASAF,0.0670714285714285,0.0670714285714285,0.1486607142857142,0.1486607142857142,0.1918660714285714,0.1918660714285714
ID_P7UP5G,0.02934375,0.0196795112781954,0.0650390625,0.0207530545112781,0.08394140625,0.0213215460526315
ID_Q6KDAC,0.00626,0.00626,0.053875,0.053875,0.0579075,0.0579075
ID_JW5CX0,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_4IOL3M,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_220GWJ,0.0260833333333333,0.0075289634146341,0.0578124999999999,0.0184165396341463,0.0746145833333333,0.0193386051829268
ID_YIV8UM,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_MAKWI7,0.0175106870229007,0.117375,0.0596040076335877,0.26015625,0.0906000954198473,0.26015625
ID_K937AM,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0061048295454545
ID_Z0ZPQ3,0.0260833333333333,0.0196795112781954,0.0578124999999999,0.0207530545112781,0.0746145833333333,0.0213215460526315
ID_9MNK5J,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_NCWUO8,0.2731765550239234,0.2731765550239234,0.4670245215311004,0.4670245215311004,0.6500890550239234,0.6500890550239234
ID_GHFLS9,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_1ZPTSH,0.1155267857142857,0.0104333333333333,0.1257254464285714,0.023125,0.1311261160714285,0.0298458333333333
ID_2XT6I4,0.31925,0.31925,0.7171875,0.7171875,0.7387901785714286,0.7387901785714286
ID_NUVWGA,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_HRCR5K,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_WAWLWQ,0.07825,0.0132909252669039,0.3401041666666666,0.0160865213523131,0.3905104166666667,0.0344182606761565
ID_F7IL6K,0.014671875,0.0132909252669039,0.03251953125,0.0160865213523131,0.041970703125,0.0344182606761565
ID_S5JF27,0.039125,0.0196795112781954,0.08671875,0.0207530545112781,0.111921875,0.0213215460526315
ID_VM1EPP,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_EWZPCE,0.0195625,0.005,0.043359375,0.005,0.0559609375,0.0061048295454545
ID_L03I72,0.21565,0.21565,0.2346875,0.2346875,0.4114354166666666,0.4114354166666666
ID_22BRM5,0.5748962264150943,0.4976655904059041,0.8498231132075471,0.7463474400369003,0.9121332547169811,0.837954854704797
ID_NS96E8,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_LFGYN5,0.5432205882352941,0.4976655904059041,0.7364889705882353,0.7463474400369003,0.8630312499999999,0.837954854704797
ID_GHOV0A,0.117375,0.1973050234142188,0.26015625,0.4755387931034483,0.335765625,0.6076385962111536
ID_WO5NSC,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_32JKHR,0.3691261467889908,0.1973050234142188,0.541470756880734,0.4755387931034483,0.7446929472477064,0.6076385962111536
ID_KED5H3,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_Z27R44,0.0167678571428571,0.0132909252669039,0.0371651785714285,0.0160865213523131,0.0479665178571428,0.0344182606761565
ID_JZR7S6,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_J4H3K1,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_7VZJQ8,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_BSXQLQ,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_49ALFD,0.1285,0.2731765550239234,0.1496527777777778,0.4670245215311004,0.4201134259259259,0.6500890550239234
ID_3T6FSY,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_91RSQR,0.0247105263157894,0.1973050234142188,0.0547697368421052,0.4755387931034483,0.0706875,0.6076385962111536
ID_1TX3GL,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_URRNI4,0.023475,0.0075289634146341,0.0520312499999999,0.0184165396341463,0.067153125,0.0193386051829268
ID_YD59RJ,0.117375,0.005,0.26015625,0.005,0.335765625,0.0056909427966101
ID_C9KU6S,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_EQXXB9,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_AZLK3W,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_Y9UIRT,0.0939,0.0085363636363636,0.2081249999999999,0.0189204545454545,0.2686125,0.0244193181818181
ID_HK7JKY,0.023475,0.0075289634146341,0.20203125,0.0184165396341463,0.217153125,0.0193386051829268
ID_OECVLA,0.2331484848484848,0.1973050234142188,0.7153977272727273,0.4755387931034483,0.838442803030303,0.6076385962111536
ID_MFFWW5,0.7123981481481481,0.2597421353670162,0.9081597222222222,0.4128127979027645,0.9137604166666669,0.4960372378455672
ID_THYE7O,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_PV23CF,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_DSWF65,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_68OQU9,0.001,0.001,0.001,0.001,0.001,0.001
ID_OEZKIF,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_Y15BSS,0.0260833333333333,0.0063445945945945,0.0578124999999999,0.0140624999999999,0.0746145833333333,0.0181494932432432
ID_Y3N0PR,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_9O98FK,0.1155267857142857,0.0104333333333333,0.1257254464285714,0.023125,0.1311261160714285,0.0298458333333333
ID_1K8EA2,0.3805588235294118,0.0196795112781954,0.4141544117647059,0.0207530545112781,0.6672389705882353,0.0213215460526315
ID_JV7RRI,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_IU6PF3,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_KPQMAZ,0.07825,0.005,0.6734375,0.0507615546218487,0.72384375,0.0533030462184873
ID_JBG1XB,0.6408176470588235,0.4976655904059041,0.8945955882352942,0.7463474400369003,0.921683088235294,0.837954854704797
ID_O7OV3P,0.001,0.001,0.001,0.001,0.001,0.001
ID_VI56TJ,0.4197613636363636,0.2731765550239234,0.4327414772727272,0.4670245215311004,0.7805241477272727,0.6500890550239234
ID_3N0XPE,0.023475,0.0132909252669039,0.0520312499999999,0.0160865213523131,0.567153125,0.0344182606761565
ID_7PF21K,0.04695,0.0075289634146341,0.1040624999999999,0.0184165396341463,0.13430625,0.0193386051829268
ID_P6BQWN,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_XIQFWT,0.327171875,0.0196795112781954,0.34501953125,0.0207530545112781,0.354470703125,0.0213215460526315
ID_3W9S6L,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_KOVUJ6,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_T6V22H,0.039125,0.0102065217391304,0.08671875,0.0226222826086956,0.111921875,0.0291970108695652
ID_245A3S,0.0167678571428571,0.2449166666666666,0.0371651785714285,0.6734375,0.0479665178571428,0.72384375
ID_2IDUK7,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_4Z4DKC,0.367375,0.4976655904059041,0.51015625,0.7463474400369003,0.5857656250000001,0.837954854704797
ID_NEP2R3,0.7123981481481481,0.2597421353670162,0.9081597222222222,0.4128127979027645,0.9137604166666669,0.4960372378455672
ID_VTQ2FH,0.001989406779661,0.005,0.0044094279661016,0.005,0.0056909427966101,0.0056909427966101
ID_HMMEEU,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_KDJWK5,0.5748962264150943,0.4976655904059041,0.8498231132075471,0.7463474400369003,0.9121332547169811,0.837954854704797
ID_VUDD29,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_E4GNAR,0.6408176470588235,0.4976655904059041,0.8945955882352942,0.7463474400369003,0.921683088235294,0.837954854704797
ID_HS5F8E,0.0426818181818181,0.0193826815642458,0.0946022727272727,0.1175453910614525,0.1220965909090909,0.2030338687150838
ID_29B21E,0.4197613636363636,0.2731765550239234,0.4327414772727272,0.4670245215311004,0.7805241477272727,0.6500890550239234
ID_UVOTEM,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_VTC48G,0.0068043478260869,0.2731765550239234,0.3774003623188405,0.4670245215311004,0.787580615942029,0.6500890550239234
ID_Q8MKWJ,0.1577926829268292,0.1973050234142188,0.2448932926829268,0.4755387931034483,0.2522698170731707,0.6076385962111536
ID_EZ78YF,0.04695,0.2597421353670162,0.1040624999999999,0.4128127979027645,0.33430625,0.4960372378455672
ID_UYGLAK,0.023475,0.0196795112781954,0.0520312499999999,0.0207530545112781,0.067153125,0.0213215460526315
ID_UXIC8K,0.039125,0.0196795112781954,0.08671875,0.0207530545112781,0.111921875,0.0213215460526315
ID_UTV5IG,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_IUYL2T,0.728423076923077,0.2731765550239234,0.7723557692307692,0.4670245215311004,0.7956201923076923,0.6500890550239234
ID_BJRERC,0.0114512195121951,0.005,0.0253810975609756,0.005,0.0327576219512195,0.0061048295454545
ID_KD8LSR,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_EZTG2J,0.07825,0.0196795112781954,0.1734375,0.0207530545112781,0.22384375,0.0213215460526315
ID_79D28J,0.2731765550239234,0.2731765550239234,0.4670245215311004,0.4670245215311004,0.6500890550239234,0.6500890550239234
ID_OR18ZZ,0.0247105263157894,0.0196795112781954,0.0547697368421052,0.0207530545112781,0.0706875,0.0213215460526315
ID_I60Q57,0.0063445945945945,0.0063445945945945,0.0140624999999999,0.0140624999999999,0.0181494932432432,0.0181494932432432
ID_8F14IW,0.0313,0.2449166666666666,0.0693749999999999,0.6734375,0.0895375,0.72384375
